2026-05-06 09:29:06 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-05-06 11:10:32 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:10:41 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:10:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:10:44 [reactor-http-nio-4] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 178ms
2026-05-06 11:10:44 [reactor-http-nio-3] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 221ms
2026-05-06 11:10:44 [reactor-http-nio-2] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 225ms
2026-05-06 11:10:47 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:10:56 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:11:02 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:11:11 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:11:17 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:11:27 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:11:32 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:11:42 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:11:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:11:44 [reactor-http-nio-3] WARN  r.n.http.client.HttpClientConnect - [9df08cc3-3, L:/192.168.29.253:52786 ! R:httpbin.org/52.73.30.72:443] The connection observed an error
reactor.netty.http.client.PrematureCloseException: Connection prematurely closed BEFORE response
2026-05-06 11:11:44 [reactor-http-nio-2] WARN  r.n.http.client.HttpClientConnect - [9b509a60-3, L:/192.168.29.253:52785 ! R:httpbin.org/52.73.30.72:80] The connection observed an error
reactor.netty.http.client.PrematureCloseException: Connection prematurely closed BEFORE response
2026-05-06 11:11:44 [reactor-http-nio-3] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 500 | Latency: 215ms
2026-05-06 11:11:44 [reactor-http-nio-2] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 500 | Latency: 223ms
2026-05-06 11:11:44 [reactor-http-nio-5] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 280ms
2026-05-06 11:11:47 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:11:57 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:12:02 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:12:12 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:12:17 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:12:28 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:12:32 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:12:43 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:12:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:12:44 [reactor-http-nio-6] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 177ms
2026-05-06 11:12:44 [reactor-http-nio-7] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 452ms
2026-05-06 11:12:45 [reactor-http-nio-8] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 926ms
2026-05-06 11:12:47 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:12:58 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:13:02 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:13:14 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:13:17 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:13:29 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:13:32 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:13:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:13:44 [reactor-http-nio-7] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 226ms
2026-05-06 11:13:44 [reactor-http-nio-8] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 227ms
2026-05-06 11:13:44 [reactor-http-nio-9] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 219ms
2026-05-06 11:13:46 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:13:47 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:14:00 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:14:02 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:14:16 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:14:17 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:14:31 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:14:32 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:14:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:14:44 [reactor-http-nio-7] WARN  r.n.http.client.HttpClientConnect - [d7b239ef-3, L:/192.168.29.253:51747 ! R:httpbin.org/98.83.84.78:80] The connection observed an error
reactor.netty.http.client.PrematureCloseException: Connection prematurely closed BEFORE response
2026-05-06 11:14:44 [reactor-http-nio-8] WARN  r.n.http.client.HttpClientConnect - [ba260edf-3, L:/192.168.29.253:51746 ! R:httpbin.org/98.83.84.78:443] The connection observed an error
reactor.netty.http.client.PrematureCloseException: Connection prematurely closed BEFORE response
2026-05-06 11:14:44 [reactor-http-nio-8] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 500 | Latency: 9ms
2026-05-06 11:14:44 [reactor-http-nio-7] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 500 | Latency: 2ms
2026-05-06 11:14:44 [reactor-http-nio-10] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 182ms
2026-05-06 11:14:46 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:14:47 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:15:02 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:15:02 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:15:17 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:15:17 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:15:32 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:15:32 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:15:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:15:44 [reactor-http-nio-11] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 170ms
2026-05-06 11:15:44 [reactor-http-nio-12] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 422ms
2026-05-06 11:15:45 [reactor-http-nio-1] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 1217ms
2026-05-06 11:15:47 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:15:48 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:16:02 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:16:03 [http-nio-5500-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:16:17 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:16:18 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:16:32 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:16:33 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:16:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:16:44 [reactor-http-nio-2] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 190ms
2026-05-06 11:16:44 [reactor-http-nio-12] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 207ms
2026-05-06 11:16:44 [reactor-http-nio-1] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 225ms
2026-05-06 11:16:47 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:16:48 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:17:02 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:17:04 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:17:17 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:17:19 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:17:32 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:17:34 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:17:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:17:44 [reactor-http-nio-12] WARN  r.n.http.client.HttpClientConnect - [5b4f331b-3, L:/192.168.29.253:60402 ! R:httpbin.org/54.225.113.51:80] The connection observed an error
reactor.netty.http.client.PrematureCloseException: Connection prematurely closed BEFORE response
2026-05-06 11:17:44 [reactor-http-nio-1] WARN  r.n.http.client.HttpClientConnect - [79077f0b-3, L:/192.168.29.253:60403 ! R:httpbin.org/54.225.113.51:443] The connection observed an error
reactor.netty.http.client.PrematureCloseException: Connection prematurely closed BEFORE response
2026-05-06 11:17:44 [reactor-http-nio-12] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 500 | Latency: 174ms
2026-05-06 11:17:44 [reactor-http-nio-3] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 185ms
2026-05-06 11:17:44 [reactor-http-nio-1] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 500 | Latency: 193ms
2026-05-06 11:17:47 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:17:50 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:18:02 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:18:05 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:18:17 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:18:20 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:18:32 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:18:36 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:18:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:18:44 [reactor-http-nio-4] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 270ms
2026-05-06 11:18:44 [reactor-http-nio-5] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 456ms
2026-05-06 11:18:45 [reactor-http-nio-6] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 1214ms
2026-05-06 11:18:47 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:18:51 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:19:02 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:19:06 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:19:17 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:19:22 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:19:32 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:19:37 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:19:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:19:44 [reactor-http-nio-7] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 183ms
2026-05-06 11:19:44 [reactor-http-nio-5] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 329ms
2026-05-06 11:19:44 [reactor-http-nio-6] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 350ms
2026-05-06 11:19:47 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:19:52 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:20:02 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:20:08 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:20:17 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:20:23 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:20:32 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:20:38 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:20:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:20:44 [reactor-http-nio-8] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 196ms
2026-05-06 11:20:44 [reactor-http-nio-6] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 227ms
2026-05-06 11:20:44 [reactor-http-nio-5] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 243ms
2026-05-06 11:20:47 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:20:55 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:21:02 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:21:09 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:21:17 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:21:24 [http-nio-5500-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:21:32 [http-nio-5500-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:21:41 [http-nio-5500-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:21:44 [scheduling-1] INFO  c.s.engine.TelemetryEngineService - Initiating fleet-wide telemetry cycle...
2026-05-06 11:21:44 [reactor-http-nio-5] INFO  c.s.engine.TelemetryEngineService - Signal Captured: http://httpbin.org/status/200 | Status: 200 | Latency: 211ms
2026-05-06 11:21:44 [reactor-http-nio-9] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://agentrouter.org/v1 | Status: 404 | Latency: 212ms
2026-05-06 11:21:44 [reactor-http-nio-6] INFO  c.s.engine.TelemetryEngineService - Signal Captured: https://httpbin.org/get | Status: 200 | Latency: 229ms
2026-05-06 11:21:47 [http-nio-5500-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
2026-05-06 11:21:56 [http-nio-5500-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' is not supported]
